date;sessions;transactions;purchaseRevenue;conversion_rate;account_display;property_display
2025-09-21;154;1;59.170001;0.6493506493506493;Madame Lost;Madame Lost - GA4
2025-09-22;119;2;1244.350001;1.680672268907563;Madame Lost;Madame Lost - GA4
2025-09-23;68;1;197.399998;1.4705882352941175;Madame Lost;Madame Lost - GA4
2025-09-24;336;2;239.87;0.5952380952380952;Madame Lost;Madame Lost - GA4
2025-09-25;140;7;1613.160003;5.0;Madame Lost;Madame Lost - GA4
2025-09-26;136;4;635.500002;2.941176470588235;Madame Lost;Madame Lost - GA4
2025-09-27;158;6;1161.05;3.79746835443038;Madame Lost;Madame Lost - GA4
2025-09-28;191;3;1006.530002;1.5706806282722512;Madame Lost;Madame Lost - GA4
2025-09-29;148;4;1111.92;2.7027027027027026;Madame Lost;Madame Lost - GA4
2025-09-30;141;2;942.93;1.4184397163120568;Madame Lost;Madame Lost - GA4
2025-10-01;130;7;1261.429998;5.384615384615385;Madame Lost;Madame Lost - GA4
2025-10-02;143;2;321.549999;1.3986013986013985;Madame Lost;Madame Lost - GA4
2025-10-03;131;5;2733.059999;3.816793893129771;Madame Lost;Madame Lost - GA4
2025-10-04;96;1;464.099998;1.0416666666666665;Madame Lost;Madame Lost - GA4
2025-10-05;65;1;136.02;1.5384615384615385;Madame Lost;Madame Lost - GA4
2025-10-06;113;4;743.65;3.5398230088495577;Madame Lost;Madame Lost - GA4
2025-10-07;89;0;0.0;0.0;Madame Lost;Madame Lost - GA4
2025-10-08;90;2;553.809997;2.2222222222222223;Madame Lost;Madame Lost - GA4
2025-10-09;106;0;0.0;0.0;Madame Lost;Madame Lost - GA4
2025-10-10;65;2;237.359999;3.076923076923077;Madame Lost;Madame Lost - GA4
2025-10-11;51;2;482.36;3.9215686274509802;Madame Lost;Madame Lost - GA4
2025-10-12;67;0;0.0;0.0;Madame Lost;Madame Lost - GA4
2025-10-13;191;2;269.170002;1.0471204188481675;Madame Lost;Madame Lost - GA4
2025-10-14;172;5;830.239998;2.9069767441860463;Madame Lost;Madame Lost - GA4
2025-10-15;172;1;178.800001;0.5813953488372093;Madame Lost;Madame Lost - GA4
2025-10-16;205;9;2212.529996;4.390243902439024;Madame Lost;Madame Lost - GA4
2025-10-17;150;3;346.369997;2.0;Madame Lost;Madame Lost - GA4
2025-10-18;170;5;1092.920002;2.941176470588235;Madame Lost;Madame Lost - GA4
2025-10-19;201;1;65.450001;0.4975124378109453;Madame Lost;Madame Lost - GA4
2025-10-20;144;3;196.719999;2.083333333333333;Madame Lost;Madame Lost - GA4
2025-10-21;172;3;336.560001;1.744186046511628;Madame Lost;Madame Lost - GA4
2025-10-22;133;0;0.0;0.0;Madame Lost;Madame Lost - GA4
2025-10-23;113;2;936.560002;1.7699115044247788;Madame Lost;Madame Lost - GA4
2025-10-24;100;4;603.820001;4.0;Madame Lost;Madame Lost - GA4
2025-10-25;81;0;0.0;0.0;Madame Lost;Madame Lost - GA4
2025-10-26;114;0;0.0;0.0;Madame Lost;Madame Lost - GA4
2025-10-27;99;1;72.389999;1.0101010101010102;Madame Lost;Madame Lost - GA4
2025-10-28;117;2;470.850002;1.7094017094017095;Madame Lost;Madame Lost - GA4
2025-10-29;76;0;0.0;0.0;Madame Lost;Madame Lost - GA4
2025-10-30;68;0;0.0;0.0;Madame Lost;Madame Lost - GA4
2025-10-31;3;0;0.0;0.0;Madame Lost;Madame Lost - GA4
2025-09-27;5;0;0.0;0.0;Mapi Pijamas ;www.usomapi.com
2025-08-27;396;3;388.47;0.7575757575757576;Mena Bijuterias;Stephanie Amaral de Gois
2025-08-28;389;6;839.979998;1.5424164524421593;Mena Bijuterias;Stephanie Amaral de Gois
2025-08-29;291;2;2063.09;0.6872852233676976;Mena Bijuterias;Stephanie Amaral de Gois
2025-08-30;327;1;149.259998;0.3058103975535168;Mena Bijuterias;Stephanie Amaral de Gois
2025-08-31;345;5;1266.669992;1.4492753623188406;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-01;412;5;1090.899998;1.2135922330097086;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-02;396;3;1322.259996;0.7575757575757576;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-03;352;1;163.890001;0.2840909090909091;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-04;419;4;735.739997;0.9546539379474941;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-05;356;5;1898.210001;1.4044943820224718;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-06;297;2;410.569999;0.6734006734006733;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-07;343;5;1056.77;1.4577259475218658;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-08;389;2;411.37;0.5141388174807198;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-09;399;4;1700.02;1.0025062656641603;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-10;359;4;2148.769999;1.1142061281337048;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-11;368;6;1789.919996;1.6304347826086956;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-12;307;3;1300.620001;0.9771986970684038;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-13;289;1;584.27;0.34602076124567477;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-14;309;4;653.969999;1.2944983818770228;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-15;418;4;845.459996;0.9569377990430622;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-16;398;4;2740.809994;1.0050251256281406;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-17;298;5;999.690002;1.6778523489932886;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-18;197;2;445.02;1.015228426395939;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-19;152;3;627.310001;1.9736842105263157;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-20;88;2;1102.619997;2.272727272727273;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-21;83;2;900.860002;2.4096385542168677;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-22;134;0;0.0;0.0;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-23;215;6;2158.039994;2.7906976744186047;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-24;203;4;1256.370006;1.9704433497536946;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-25;176;4;942.480003;2.272727272727273;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-26;145;1;121.040001;0.6896551724137931;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-27;124;1;224.729998;0.8064516129032258;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-28;135;1;826.300001;0.7407407407407408;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-29;184;1;111.509998;0.5434782608695652;Mena Bijuterias;Stephanie Amaral de Gois
2025-09-30;238;7;3609.279996;2.941176470588235;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-01;226;3;622.44;1.3274336283185841;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-02;206;5;746.640001;2.4271844660194173;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-03;209;1;1000.619998;0.4784688995215311;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-04;149;2;434.890001;1.342281879194631;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-05;137;1;110.899999;0.7299270072992701;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-06;246;9;4668.579994;3.6585365853658534;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-07;252;8;1416.379999;3.1746031746031744;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-08;265;4;2464.480003;1.509433962264151;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-09;206;3;1286.32;1.4563106796116505;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-10;179;7;2954.920002;3.910614525139665;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-11;146;5;1990.129998;3.4246575342465753;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-12;158;0;0.0;0.0;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-13;251;7;2996.169999;2.788844621513944;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-14;215;2;901.579997;0.9302325581395349;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-15;273;7;2749.05999;2.564102564102564;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-16;196;1;416.490003;0.5102040816326531;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-17;175;3;358.279996;1.7142857142857144;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-18;155;2;501.7;1.2903225806451613;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-19;135;2;659.160002;1.4814814814814816;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-20;253;5;764.770002;1.9762845849802373;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-21;208;5;1808.860008;2.403846153846154;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-22;215;7;1661.459998;3.255813953488372;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-23;192;5;1673.200001;2.604166666666667;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-24;171;1;1116.62;0.5847953216374269;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-25;154;0;0.0;0.0;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-26;169;2;395.480003;1.183431952662722;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-27;250;2;287.390001;0.8;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-28;266;3;1709.69;1.1278195488721803;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-29;236;4;1250.659999;1.694915254237288;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-30;198;4;1660.370003;2.0202020202020203;Mena Bijuterias;Stephanie Amaral de Gois
2025-10-31;12;0;0.0;0.0;Mena Bijuterias;Stephanie Amaral de Gois
2025-08-27;156;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-08-28;153;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-08-29;136;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-08-30;187;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-08-31;206;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-01;220;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-02;175;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-03;194;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-04;186;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-05;148;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-06;173;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-07;221;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-08;172;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-09;163;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-10;173;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-11;189;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-12;181;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-13;185;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-14;221;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-15;199;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-16;198;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-17;178;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-18;164;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-19;182;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-20;232;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-21;207;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-22;179;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-23;153;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-24;168;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-25;179;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-26;153;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-27;165;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-28;315;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-29;283;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-09-30;280;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-01;242;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-02;238;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-03;201;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-04;262;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-05;293;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-06;240;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-07;306;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-08;269;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-09;258;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-10;212;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-11;180;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-12;241;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-13;252;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-14;218;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-15;189;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-16;342;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-17;252;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-18;242;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-19;321;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-20;257;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-21;310;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-22;327;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-23;270;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-24;303;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-25;293;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-26;407;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-27;383;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-28;511;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-29;396;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-30;422;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-10-31;12;0;0.0;0.0;Nome de Prata;Nome de Prata - RD Station – GA4
2025-08-27;232;2;674.100001;0.8620689655172413;Nome de Prata;Nome de Prata – GA4
2025-08-28;202;0;0.0;0.0;Nome de Prata;Nome de Prata – GA4
2025-08-29;190;1;257.149998;0.5263157894736842;Nome de Prata;Nome de Prata – GA4
2025-08-30;249;4;1150.380001;1.6064257028112447;Nome de Prata;Nome de Prata – GA4
2025-08-31;276;2;409.87;0.7246376811594203;Nome de Prata;Nome de Prata – GA4
2025-09-01;299;3;808.340002;1.0033444816053512;Nome de Prata;Nome de Prata – GA4
2025-09-02;246;0;0.0;0.0;Nome de Prata;Nome de Prata – GA4
2025-09-03;265;3;739.07;1.1320754716981132;Nome de Prata;Nome de Prata – GA4
2025-09-04;260;2;350.500002;0.7692307692307693;Nome de Prata;Nome de Prata – GA4
2025-09-05;209;1;153.67;0.4784688995215311;Nome de Prata;Nome de Prata – GA4
2025-09-06;227;0;0.0;0.0;Nome de Prata;Nome de Prata – GA4
2025-09-07;297;2;505.489997;0.6734006734006733;Nome de Prata;Nome de Prata – GA4
2025-09-08;251;4;1389.340002;1.593625498007968;Nome de Prata;Nome de Prata – GA4
2025-09-09;238;0;0.0;0.0;Nome de Prata;Nome de Prata – GA4
2025-09-10;252;3;1082.739995;1.1904761904761905;Nome de Prata;Nome de Prata – GA4
2025-09-11;264;3;1240.150001;1.1363636363636365;Nome de Prata;Nome de Prata – GA4
2025-09-12;250;3;532.350003;1.2;Nome de Prata;Nome de Prata – GA4
2025-09-13;252;1;237.740001;0.3968253968253968;Nome de Prata;Nome de Prata – GA4
2025-09-14;301;0;0.0;0.0;Nome de Prata;Nome de Prata – GA4
2025-09-15;279;3;761.250002;1.0752688172043012;Nome de Prata;Nome de Prata – GA4
2025-09-16;273;2;600.500003;0.7326007326007326;Nome de Prata;Nome de Prata – GA4
2025-09-17;244;1;223.399999;0.4098360655737705;Nome de Prata;Nome de Prata – GA4
2025-09-18;218;1;114.05;0.45871559633027525;Nome de Prata;Nome de Prata – GA4
2025-09-19;255;3;832.490004;1.1764705882352942;Nome de Prata;Nome de Prata – GA4
2025-09-20;283;0;0.0;0.0;Nome de Prata;Nome de Prata – GA4
2025-09-21;270;0;0.0;0.0;Nome de Prata;Nome de Prata – GA4
2025-09-22;261;0;0.0;0.0;Nome de Prata;Nome de Prata – GA4
2025-09-23;222;0;0.0;0.0;Nome de Prata;Nome de Prata – GA4
2025-09-24;251;2;521.100005;0.796812749003984;Nome de Prata;Nome de Prata – GA4
2025-09-25;248;2;454.920004;0.8064516129032258;Nome de Prata;Nome de Prata – GA4
2025-09-26;214;1;243.629998;0.46728971962616817;Nome de Prata;Nome de Prata – GA4
2025-09-27;229;0;0.0;0.0;Nome de Prata;Nome de Prata – GA4
2025-09-28;415;0;0.0;0.0;Nome de Prata;Nome de Prata – GA4
2025-09-29;380;0;0.0;0.0;Nome de Prata;Nome de Prata – GA4
2025-09-30;372;3;582.1600000000001;0.8064516129032258;Nome de Prata;Nome de Prata – GA4
2025-10-01;350;1;150.670001;0.2857142857142857;Nome de Prata;Nome de Prata – GA4
2025-10-02;316;2;317.320001;0.6329113924050633;Nome de Prata;Nome de Prata – GA4
2025-10-03;268;3;1205.709998;1.1194029850746268;Nome de Prata;Nome de Prata – GA4
2025-10-04;347;0;0.0;0.0;Nome de Prata;Nome de Prata – GA4
2025-10-05;392;3;805.990005;0.7653061224489796;Nome de Prata;Nome de Prata – GA4
2025-10-06;321;3;967.849998;0.9345794392523363;Nome de Prata;Nome de Prata – GA4
2025-10-07;402;3;689.04;0.7462686567164178;Nome de Prata;Nome de Prata – GA4
2025-10-08;342;4;1016.939999;1.1695906432748537;Nome de Prata;Nome de Prata – GA4
2025-10-09;333;0;0.0;0.0;Nome de Prata;Nome de Prata – GA4
2025-10-10;296;2;718.570005;0.6756756756756757;Nome de Prata;Nome de Prata – GA4
2025-10-11;229;2;422.600002;0.8733624454148471;Nome de Prata;Nome de Prata – GA4
2025-10-12;316;1;161.540001;0.31645569620253167;Nome de Prata;Nome de Prata – GA4
2025-10-13;327;0;0.0;0.0;Nome de Prata;Nome de Prata – GA4
2025-10-14;291;2;463.189996;0.6872852233676976;Nome de Prata;Nome de Prata – GA4
2025-10-15;278;1;165.669997;0.3597122302158274;Nome de Prata;Nome de Prata – GA4
2025-10-16;449;3;507.959999;0.6681514476614699;Nome de Prata;Nome de Prata – GA4
2025-10-17;363;5;848.919998;1.3774104683195594;Nome de Prata;Nome de Prata – GA4
2025-10-18;341;1;191.949999;0.2932551319648094;Nome de Prata;Nome de Prata – GA4
2025-10-19;426;6;1767.9800050000001;1.4084507042253522;Nome de Prata;Nome de Prata – GA4
2025-10-20;357;6;1377.920005;1.680672268907563;Nome de Prata;Nome de Prata – GA4
2025-10-21;444;3;498.999998;0.6756756756756757;Nome de Prata;Nome de Prata – GA4
2025-10-22;432;2;430.620001;0.4629629629629629;Nome de Prata;Nome de Prata – GA4
2025-10-23;376;5;785.23;1.3297872340425532;Nome de Prata;Nome de Prata – GA4
2025-10-24;392;4;1209.659998;1.0204081632653061;Nome de Prata;Nome de Prata – GA4
2025-10-25;395;9;1499.03;2.278481012658228;Nome de Prata;Nome de Prata – GA4
2025-10-26;564;6;1020.609999;1.0638297872340425;Nome de Prata;Nome de Prata – GA4
2025-10-27;523;3;772.010001;0.5736137667304015;Nome de Prata;Nome de Prata – GA4
2025-10-28;687;3;603.7;0.43668122270742354;Nome de Prata;Nome de Prata – GA4
2025-10-29;524;3;659.5;0.5725190839694656;Nome de Prata;Nome de Prata – GA4
2025-10-30;546;5;766.580001;0.9157509157509158;Nome de Prata;Nome de Prata – GA4
2025-10-31;20;0;0.0;0.0;Nome de Prata;Nome de Prata – GA4
2025-08-27;7;0;0.0;0.0;Onda Verão;Onda Verão 
2025-08-28;12;0;0.0;0.0;Onda Verão;Onda Verão 
2025-08-29;10;0;0.0;0.0;Onda Verão;Onda Verão 
2025-08-30;4;0;0.0;0.0;Onda Verão;Onda Verão 
2025-08-31;3;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-01;8;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-02;9;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-03;11;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-04;6;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-05;6;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-06;5;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-07;3;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-08;10;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-09;2;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-10;6;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-11;4;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-12;9;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-13;3;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-14;2;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-15;9;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-16;11;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-17;4;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-18;4;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-19;2;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-20;3;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-21;5;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-22;3;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-23;19;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-24;4;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-25;7;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-26;14;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-27;7;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-28;5;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-29;13;0;0.0;0.0;Onda Verão;Onda Verão 
2025-09-30;7;0;0.0;0.0;Onda Verão;Onda Verão 
2025-10-01;4;0;0.0;0.0;Onda Verão;Onda Verão 
2025-10-02;3;0;0.0;0.0;Onda Verão;Onda Verão 
2025-10-03;3;0;0.0;0.0;Onda Verão;Onda Verão 
2025-10-04;1;0;0.0;0.0;Onda Verão;Onda Verão 
2025-10-05;4;0;0.0;0.0;Onda Verão;Onda Verão 
2025-10-06;10;0;0.0;0.0;Onda Verão;Onda Verão 
2025-10-07;9;0;0.0;0.0;Onda Verão;Onda Verão 
2025-10-08;10;0;0.0;0.0;Onda Verão;Onda Verão 
2025-10-09;8;0;0.0;0.0;Onda Verão;Onda Verão 
2025-10-10;5;0;0.0;0.0;Onda Verão;Onda Verão 
2025-10-11;1;0;0.0;0.0;Onda Verão;Onda Verão 
2025-10-12;4;0;0.0;0.0;Onda Verão;Onda Verão 
2025-10-13;4;0;0.0;0.0;Onda Verão;Onda Verão 
2025-10-14;9;0;0.0;0.0;Onda Verão;Onda Verão 
2025-10-15;18;0;0.0;0.0;Onda Verão;Onda Verão 
2025-10-16;6;0;0.0;0.0;Onda Verão;Onda Verão 
2025-08-27;176;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-08-28;129;1;382.759998;0.7751937984496124;Onça Preta;oncapreta.com.br – GA4
2025-08-29;130;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-08-30;168;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-08-31;161;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-01;128;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-02;135;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-03;161;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-04;157;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-05;166;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-06;123;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-07;130;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-08;164;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-09;192;1;446.580002;0.5208333333333333;Onça Preta;oncapreta.com.br – GA4
2025-09-10;186;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-11;159;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-12;178;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-13;149;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-14;115;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-15;157;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-16;172;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-17;239;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-18;138;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-19;137;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-20;134;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-21;132;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-22;143;1;183.769998;0.6993006993006993;Onça Preta;oncapreta.com.br – GA4
2025-09-23;215;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-24;158;2;709.580004;1.2658227848101267;Onça Preta;oncapreta.com.br – GA4
2025-09-25;248;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-26;331;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-27;287;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-28;166;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-29;161;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-09-30;152;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-10-01;155;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
2025-10-02;152;0;0.0;0.0;Onça Preta;oncapreta.com.br – GA4
